categoria,tamanio,tipo,precio,clasificacion,genero,v_android,calificacion
5,6.3,1,0.0,1,7,6,4.2
26,4.1,1,0.0,1,91,3,3.9
21,37.0,1,0.0,2,86,6,2.4
17,3.2,1,0.0,1,29,7,5.0
26,11.0,1,0.0,1,91,11,3.9
33,3.0,1,0.0,1,103,10,3.7
5,14.0,1,0.0,1,7,6,5.0
19,47.0,1,0.0,1,45,7,4.0
23,2.5,2,3.49,1,88,2,3.0
26,2.3,1,0.0,1,91,1,4.1
19,49.0,1,0.0,1,49,6,4.8
18,44.0,1,0.0,3,36,4,4.5
26,3.0,1,0.0,1,91,7,3.5
26,7.6,1,0.0,2,91,6,4.5
19,59.0,1,0.0,2,49,3,4.5
6,0.0,1,0.0,2,8,9,4.2
18,36.0,1,0.0,2,36,3,4.3
18,32.0,1,0.0,2,36,7,4.4
19,9.5,1,0.0,4,19,3,4.4
19,95.0,1,0.0,1,51,7,4.3
19,5.8,2,4.99,3,31,1,4.2
18,35.0,1,0.0,1,48,1,4.5
19,63.0,1,0.0,1,63,6,4.3
18,9.7,1,0.0,3,36,17,4.3
27,91.0,1,0.0,1,93,6,4.2
21,63.0,1,0.0,2,86,1,4.9
6,0.0,1,0.0,2,8,9,4.1
18,3.1,1,0.0,1,48,6,1.4
19,88.0,1,0.0,1,51,7,4.0
6,12.0,1,0.0,1,8,11,5.0
18,92.0,1,0.0,2,36,1,4.3
18,0.0,1,0.0,2,46,1,4.2
18,23.0,1,0.0,1,48,1,4.3
4,7.2,1,0.0,1,6,3,3.8
26,6.4,1,0.0,6,91,8,4.1
4,3.4,1,0.0,1,6,13,4.2
19,91.0,1,0.0,2,49,3,4.3
26,6.1,1,0.0,1,91,1,4.1
19,22.0,1,0.0,1,38,1,4.3
33,6.9,1,0.0,1,103,7,3.6
18,91.0,1,0.0,2,36,7,4.3
19,72.0,1,0.0,3,49,1,4.6
25,10.0,1,0.0,1,89,6,4.4
19,2.2,1,0.0,4,19,3,5.0
19,8.5,1,0.0,1,19,6,4.4
32,12.0,1,0.0,1,102,7,4.5
19,11.0,1,0.0,1,13,6,4.7
23,16.0,1,0.0,1,88,6,5.0
33,1.3,1,0.0,1,103,14,3.4
25,18.0,1,0.0,1,89,1,3.1
25,10.0,2,2.99,1,89,6,4.5
17,1.2,2,3.04,1,29,4,5.0
32,8.7,1,0.0,3,102,21,4.3
2,42.0,1,0.0,1,4,2,4.4
7,0.0,1,0.0,1,10,9,4.3
30,38.0,1,0.0,1,99,9,4.2
7,5.3,1,0.0,1,10,7,4.0
4,0.0,1,0.0,1,6,9,4.5
23,0.0,1,0.0,1,88,9,4.0
33,5.8,1,0.0,2,103,7,4.1
18,96.0,1,0.0,1,42,2,3.8
19,21.0,1,0.0,1,13,3,4.3
19,0.0,1,0.0,1,19,9,4.6
26,10.0,1,0.0,1,91,1,4.1
19,80.0,1,0.0,1,45,8,4.3
26,6.1,1,0.0,1,91,7,4.3
18,1.5,1,0.0,1,41,4,4.2
23,31.0,1,0.0,1,88,6,4.3
19,26.0,1,0.0,1,45,4,4.4
7,20.0,1,0.0,1,10,6,4.4
27,2.9,1,0.0,1,93,1,3.9
23,0.0,1,0.0,1,88,9,4.3
18,0.0,1,0.0,1,40,6,4.5
18,38.0,1,0.0,1,42,8,4.3
19,36.0,1,0.0,1,38,6,3.5
18,14.0,1,0.0,1,42,15,4.2
26,0.176,1,0.0,1,91,13,4.1
18,44.0,1,0.0,3,42,6,4.1
19,82.0,1,0.0,1,45,6,4.7
18,3.3,1,0.0,1,47,6,4.5
18,18.0,1,0.0,2,48,6,3.3
19,8.3,1,0.0,1,37,8,4.2
28,0.0,1,0.0,1,94,9,4.2
19,8.3,2,3.99,3,37,8,4.6
5,8.0,1,0.0,1,7,20,4.3
23,1.5,1,0.0,1,88,7,4.3
24,3.6,1,0.0,1,39,6,4.0
26,15.0,1,0.0,1,91,6,4.7
17,6.7,1,0.0,1,29,6,5.0
29,27.0,1,0.0,1,95,2,5.0
28,76.0,1,0.0,1,94,3,4.9
33,15.0,1,0.0,1,103,1,4.3
21,15.0,1,0.0,4,86,3,4.0
26,3.3,2,3.99,1,91,1,4.5
26,36.0,1,0.0,1,91,6,4.1
4,5.7,1,0.0,1,6,7,4.3
33,0.0,1,0.0,1,103,9,4.5
22,0.0,1,0.0,1,87,9,3.9
22,1.1,1,0.0,1,87,7,3.7
22,4.1,2,2.99,1,87,6,4.2
22,1.1,1,0.0,1,87,7,3.6
5,6.8,2,8.99,1,7,1,3.6
26,28.0,1,0.0,1,91,6,2.1
22,32.0,1,0.0,1,87,3,4.7
31,12.0,1,0.0,1,100,1,3.2
26,22.0,2,4.99,1,91,7,3.0
18,1.4,1,0.0,1,47,4,4.3
22,1.2,1,0.0,1,87,7,3.0
19,20.0,2,12.99,1,45,9,4.3
19,7.6,1,0.0,1,19,1,3.9
31,2.9,1,0.0,1,100,11,3.3
28,0.0,1,0.0,1,94,9,4.3
31,2.5,1,0.0,1,100,3,4.0
5,11.0,2,2.49,1,7,10,3.7
26,34.0,1,0.0,1,91,3,2.8
18,21.0,1,0.0,1,32,1,4.4
26,4.5,1,0.0,1,91,6,5.0
25,22.0,1,0.0,1,89,1,3.9
28,0.034,1,0.0,1,94,7,4.2
14,14.0,1,0.0,1,26,6,4.8
22,12.0,1,0.0,1,87,3,4.0
22,1.3,1,0.0,1,87,5,3.0
28,3.1,1,0.0,1,94,1,4.5
25,11.0,1,0.0,1,89,6,2.6
12,5.9,1,0.0,1,24,3,5.0
22,1.1,1,0.0,1,87,7,5.0
26,26.0,1,0.0,1,91,1,4.1
32,5.9,1,0.0,2,102,7,4.5
32,5.7,1,0.0,1,102,6,5.0
17,0.0,1,0.0,1,29,9,4.7
22,37.0,1,0.0,2,87,6,4.5
18,0.0,1,0.0,2,106,9,4.4
18,77.0,1,0.0,2,36,5,4.4
18,43.0,1,0.0,2,36,15,4.3
18,20.0,1,0.0,2,106,5,4.2
19,8.0,1,0.0,1,19,6,3.0
19,17.0,1,0.0,1,37,5,4.1
18,10.0,1,0.0,2,36,5,4.2
19,34.0,1,0.0,2,37,8,4.2
19,81.0,1,0.0,3,49,4,4.0
18,0.0,1,0.0,1,42,1,4.3
19,35.0,1,0.0,2,37,5,4.1
18,100.0,1,0.0,1,42,6,3.6
19,48.0,1,0.0,2,45,2,4.3
19,59.0,1,0.0,1,19,3,5.0
19,0.0,1,0.0,2,49,1,4.2
21,14.0,1,0.0,4,86,7,3.9
19,16.0,1,0.0,1,37,5,4.1
19,24.0,1,0.0,1,37,1,3.8
17,2.3,1,0.0,1,29,10,5.0
18,4.1,1,0.0,3,36,19,3.7
19,28.0,1,0.0,3,49,4,4.3
19,27.0,1,0.0,2,49,3,4.2
19,27.0,1,0.0,1,45,8,4.3
32,6.7,1,0.0,4,102,1,2.5
24,23.0,1,0.0,1,39,7,4.3
19,0.0,1,0.0,2,19,9,4.4
24,85.0,1,0.0,1,39,3,4.3
19,41.0,1,0.0,1,37,1,4.2
18,14.0,1,0.0,3,36,4,4.6
19,94.0,1,0.0,1,49,1,4.0
19,45.0,1,0.0,1,45,6,2.9
18,26.0,1,0.0,2,106,1,4.5
19,99.0,1,0.0,3,49,4,4.7
27,5.9,1,0.0,1,93,1,3.8
18,52.0,1,0.0,2,34,8,4.7
18,63.0,1,0.0,1,32,4,3.9
19,26.0,1,0.0,3,49,5,4.5
19,0.0,1,0.0,1,12,9,4.7
21,35.0,1,0.0,1,86,6,4.5
26,0.0,1,0.0,1,91,9,4.2
21,5.4,1,0.0,1,86,7,4.3
19,53.0,1,0.0,4,19,6,4.4
14,4.0,1,0.0,1,26,6,4.8
24,51.0,1,0.0,1,39,6,4.2
23,20.0,1,0.0,1,88,7,4.1
18,39.0,1,0.0,2,36,6,4.5
23,5.0,1,0.0,1,88,1,4.5
23,5.7,2,2.99,1,88,7,4.6
7,29.0,1,0.0,1,10,6,4.4
19,87.0,1,0.0,1,35,6,4.1
26,7.1,1,0.0,1,91,4,4.3
18,61.0,1,0.0,3,32,6,4.7
23,0.0,1,0.0,1,88,9,4.4
22,30.0,1,0.0,1,87,6,4.2
18,52.0,1,0.0,3,36,6,4.3
18,44.0,1,0.0,3,36,6,4.5
28,0.0,1,0.0,1,94,9,4.3
31,4.6,1,0.0,1,100,6,4.8
18,90.0,1,0.0,3,32,6,4.5
21,0.0,1,0.0,4,86,9,4.6
31,91.0,1,0.0,1,100,11,4.7
19,30.0,1,0.0,1,45,6,4.4
19,20.0,1,0.0,1,45,6,4.1
19,28.0,1,0.0,1,19,11,4.3
26,16.0,1,0.0,1,91,6,4.2
26,16.0,1,0.0,1,91,6,4.2
19,7.9,1,0.0,1,19,1,3.6
19,57.0,1,0.0,1,13,1,2.8
19,16.0,1,0.0,1,13,4,3.9
19,25.0,1,0.0,1,13,6,3.8
18,34.0,1,0.0,1,48,4,4.4
19,29.0,1,0.0,1,109,11,3.7
4,87.0,1,0.0,1,6,6,2.7
18,38.0,1,0.0,1,32,6,3.8
19,18.0,1,0.0,1,13,3,3.2
24,19.0,1,0.0,1,39,3,3.9
25,70.0,1,0.0,1,89,2,2.3
24,3.3,1,0.0,1,39,2,4.1
24,14.0,1,0.0,1,39,1,4.3
19,66.0,1,0.0,1,13,6,3.1
24,4.3,2,2.99,1,39,7,4.6
19,48.0,1,0.0,1,13,10,4.1
5,31.0,1,0.0,1,7,6,4.4
28,3.3,1,0.0,1,94,1,3.2
19,25.0,1,0.0,1,13,5,4.5
21,11.0,1,0.0,4,86,3,3.7
19,33.0,1,0.0,1,13,5,4.4
17,6.4,1,0.0,1,29,4,4.5
19,3.9,1,0.0,1,19,6,5.0
19,1.5,1,0.0,1,13,4,4.8
19,23.0,1,0.0,1,13,5,4.6
7,2.4,1,0.0,1,10,2,4.0
19,35.0,1,0.0,1,20,1,4.1
33,11.0,1,0.0,1,103,7,4.1
21,7.1,1,0.0,2,86,6,4.8
21,5.3,1,0.0,2,86,6,4.3
12,30.0,1,0.0,1,24,17,2.8
26,2.0,2,2.99,1,91,7,4.7
26,0.0,1,0.0,1,91,9,4.5
26,6.3,1,0.0,1,91,7,4.2
26,0.0,1,0.0,1,91,9,4.3
26,2.3,1,0.0,1,91,6,3.8
28,7.2,1,0.0,1,94,6,3.8
26,0.0,1,0.0,1,91,9,4.2
26,2.2,1,0.0,1,91,4,3.8
19,6.2,1,0.0,1,19,6,4.0
26,1.7,1,0.0,1,91,4,4.0
19,10.0,1,0.0,4,19,6,4.6
26,3.2,1,0.0,1,91,1,4.0
12,30.0,1,0.0,1,24,11,4.3
19,11.0,1,0.0,1,19,11,4.3
26,2.4,1,0.0,1,91,6,3.9
28,1.7,2,0.99,1,94,7,5.0
26,3.3,1,0.0,1,91,5,4.0
31,13.0,1,0.0,1,100,3,4.1
26,3.2,1,0.0,1,91,1,3.9
28,7.9,1,0.0,1,94,2,4.2
23,5.2,1,0.0,1,88,7,4.3
21,22.0,1,0.0,1,86,6,4.5
26,1.6,1,0.0,1,91,7,4.4
26,9.4,1,0.0,1,91,6,4.1
31,5.4,1,0.0,1,100,3,4.2
24,1.1,1,0.0,1,39,10,4.5
31,3.3,1,0.0,1,100,7,4.6
31,5.5,1,0.0,1,100,8,4.1
28,4.2,1,0.0,1,94,2,3.9
26,10.0,1,0.0,1,91,6,4.7
26,5.0,1,0.0,1,91,2,3.9
31,2.9,1,0.0,1,100,4,4.3
21,30.0,1,0.0,4,86,1,2.9
4,5.4,1,0.0,3,6,7,4.4
21,3.7,1,0.0,2,86,3,3.7
7,2.9,1,0.0,1,10,3,4.4
19,3.0,1,0.0,1,49,5,4.1
26,11.0,1,0.0,1,91,5,2.8
20,3.0,1,0.0,1,85,17,4.9
21,6.3,1,0.0,2,86,6,3.4
26,20.0,1,0.0,1,91,1,2.8
18,97.0,1,0.0,1,34,6,2.5
27,0.259,1,0.0,1,93,15,4.7
4,4.9,2,1.99,1,6,4,3.1
26,36.0,1,0.0,1,91,1,3.2
33,0.164,1,0.0,1,103,10,4.3
26,3.0,1,0.0,1,91,6,3.9
26,16.0,1,0.0,1,91,8,3.6
21,0.458,1,0.0,1,86,6,3.2
7,5.2,1,0.0,1,10,17,3.5
24,5.7,1,0.0,1,39,12,3.3
20,8.5,1,0.0,1,85,1,2.4
21,5.9,1,0.0,1,86,6,4.4
19,0.629,2,0.99,1,49,8,2.8
19,1.7,1,0.0,1,13,6,5.0
24,21.0,2,1.99,1,39,7,4.4
19,4.0,1,0.0,1,13,3,5.0
32,17.0,1,0.0,1,102,11,3.3
32,4.1,1,0.0,1,102,6,2.9
32,0.028,1,0.0,3,102,8,4.1
32,1.8,1,0.0,1,102,7,4.6
32,32.0,1,0.0,3,102,3,2.2
27,0.288,2,1.99,1,93,15,4.3
21,4.2,1,0.0,2,86,7,5.0
32,17.0,1,0.0,1,102,3,2.5
32,37.0,1,0.0,3,102,11,3.0
32,15.0,1,0.0,1,102,6,3.7
19,3.8,1,0.0,1,13,3,5.0
12,0.775,1,0.0,1,24,5,5.0
19,33.0,2,4.49,1,12,1,4.1
32,4.0,1,0.0,1,102,7,4.1
32,0.0,1,0.0,1,102,9,2.6
19,62.0,1,0.0,2,49,17,4.6
19,0.0,1,0.0,2,49,9,4.5
19,27.0,1,0.0,3,49,6,4.5
19,15.0,1,0.0,1,19,4,3.3
18,30.0,1,0.0,3,46,7,4.4
27,18.0,2,2.49,1,93,7,4.7
19,5.3,1,0.0,1,19,6,4.7
19,31.0,1,0.0,1,12,1,4.0
18,50.0,1,0.0,2,34,6,4.5
28,22.0,1,0.0,1,94,6,4.3
19,2.6,1,0.0,1,19,27,4.6
19,86.0,1,0.0,2,49,3,4.7
18,71.0,1,0.0,3,36,3,4.4
19,32.0,1,0.0,3,49,3,4.0
28,9.2,1,0.0,1,94,7,4.2
28,0.0,1,0.0,1,94,9,4.3
28,16.0,1,0.0,1,94,3,4.1
28,0.0,1,0.0,1,94,9,4.5
5,0.0,1,0.0,1,7,9,4.3
28,4.2,1,0.0,1,94,8,4.3
28,3.5,1,0.0,1,94,7,4.7
26,0.0,1,0.0,1,91,11,4.1
28,60.0,1,0.0,1,94,6,4.3
28,0.0,1,0.0,1,94,9,4.4
19,5.9,1,0.0,1,37,7,3.1
18,78.0,1,0.0,1,42,4,4.0
28,0.0,1,0.0,1,94,9,4.5
28,12.0,1,0.0,1,94,3,4.5
28,4.9,1,0.0,1,94,7,4.4
28,0.0,1,0.0,1,94,9,4.2
28,0.0,1,0.0,1,94,9,4.6
4,3.0,1,0.0,2,6,7,4.4
28,6.3,1,0.0,1,94,3,4.6
18,0.0,1,0.0,2,32,9,4.0
28,8.4,1,0.0,1,94,6,4.6
28,4.0,1,0.0,1,94,15,4.3
28,1.9,1,0.0,1,94,12,4.3
28,0.201,1,0.0,1,94,14,3.9
28,5.0,1,0.0,1,94,7,4.5
28,4.0,1,0.0,1,94,6,4.7
28,30.0,1,0.0,1,94,11,4.3
28,0.0,1,0.0,1,94,9,4.6
17,9.0,1,0.0,1,29,6,4.6
28,8.5,1,0.0,1,94,7,4.2
28,0.0,1,0.0,1,94,9,4.3
28,0.0,1,0.0,1,94,9,4.6
28,13.0,1,0.0,1,94,7,4.2
28,3.4,1,0.0,1,94,6,4.1
28,20.0,1,0.0,1,94,3,4.6
28,4.4,1,0.0,1,94,7,4.4
19,8.3,1,0.0,1,33,4,3.7
20,19.0,1,0.0,1,85,11,4.4
18,6.4,1,0.0,1,41,6,3.9
26,2.4,1,0.0,1,91,4,4.3
27,0.0,1,0.0,1,93,9,4.3
28,5.3,1,0.0,1,94,11,4.3
19,5.2,1,0.0,1,19,6,4.5
18,70.0,1,0.0,1,36,1,4.5
18,41.0,1,0.0,1,32,1,4.5
24,1.9,1,0.0,1,39,6,4.5
18,39.0,1,0.0,1,32,17,4.7
19,5.8,1,0.0,1,19,7,4.3
27,11.0,1,0.0,4,93,1,4.4
21,6.9,1,0.0,1,86,1,4.5
23,15.0,1,0.0,2,88,6,4.3
19,4.7,1,0.0,1,19,6,4.3
1,8.2,1,0.0,1,1,1,4.2
23,18.0,1,0.0,1,88,6,4.2
26,4.4,1,0.0,1,91,6,4.3
23,15.0,1,0.0,1,88,1,4.2
27,9.4,1,0.0,4,93,17,4.7
19,3.0,1,0.0,1,19,5,4.1
21,12.0,1,0.0,1,86,1,4.3
27,3.4,1,0.0,1,93,1,4.1
23,5.1,1,0.0,1,88,10,3.8
23,2.0,1,0.0,2,88,6,4.5
19,3.2,1,0.0,1,19,7,4.1
21,11.0,1,0.0,1,86,1,4.3
23,14.0,1,0.0,2,88,1,4.5
23,7.7,1,0.0,1,88,6,4.1
27,12.0,1,0.0,2,93,6,4.4
19,3.8,1,0.0,1,19,2,4.3
19,8.1,1,0.0,2,19,8,4.4
19,5.4,1,0.0,1,19,6,4.3
21,10.0,1,0.0,1,86,1,4.1
23,8.7,1,0.0,1,88,1,4.6
17,3.8,1,0.0,2,29,7,4.7
21,5.6,1,0.0,2,86,6,4.2
17,3.8,1,0.0,4,29,1,3.7
21,4.1,1,0.0,1,86,2,4.7
21,11.0,1,0.0,1,86,6,4.4
19,5.7,1,0.0,1,19,1,4.7
19,3.8,1,0.0,1,19,6,4.2
21,9.1,1,0.0,1,86,17,4.6
19,2.5,1,0.0,1,19,1,4.5
19,6.7,1,0.0,1,19,3,4.8
23,11.0,1,0.0,1,88,7,3.7
1,7.7,1,0.0,1,1,6,4.3
23,7.0,1,0.0,1,88,6,4.2
13,43.0,1,0.0,1,25,6,3.6
13,13.0,1,0.0,1,25,6,4.1
5,20.0,1,0.0,1,7,7,2.3
18,59.0,1,0.0,3,46,6,4.3
13,3.9,1,0.0,2,25,11,4.6
19,27.0,2,19.99,3,49,7,4.5
5,16.0,1,0.0,1,7,6,4.0
19,63.0,2,9.99,1,49,7,4.2
23,12.0,2,1.99,1,88,20,4.6
19,30.0,2,2.99,1,49,4,4.2
19,44.0,2,4.99,1,49,7,4.5
13,43.0,1,0.0,1,25,3,4.3
19,17.0,2,14.99,1,49,4,4.4
13,42.0,1,0.0,1,25,3,3.6
5,6.3,1,0.0,1,7,2,4.0
33,20.0,1,0.0,1,103,17,2.8
17,16.0,1,0.0,1,29,2,3.8
23,13.0,1,0.0,1,88,20,4.1
19,6.3,2,9.99,3,49,2,3.8
5,2.7,1,0.0,1,7,10,3.4
13,56.0,1,0.0,1,25,2,4.5
19,1.1,2,13.99,1,49,8,4.3
13,26.0,1,0.0,1,25,3,3.1
19,56.0,1,0.0,2,49,6,4.6
22,0.785,1,0.0,1,87,10,3.3
18,25.0,1,0.0,1,36,4,3.9
18,4.7,1,0.0,1,46,15,4.2
19,6.0,1,0.0,1,19,6,4.9
17,4.9,1,0.0,1,29,17,3.9
13,18.0,1,0.0,1,25,3,3.4
30,0.0,1,0.0,1,99,9,3.7
13,66.0,1,0.0,1,25,3,4.2
13,41.0,1,0.0,1,25,3,3.8
18,96.0,1,0.0,2,36,6,4.6
24,76.0,1,0.0,1,39,6,4.4
7,4.2,1,0.0,1,10,7,4.0
13,36.0,1,0.0,1,25,11,4.2
13,24.0,1,0.0,1,25,6,4.2
13,35.0,1,0.0,1,25,3,4.5
28,23.0,2,4.29,4,94,20,4.6
18,13.0,1,0.0,1,42,1,4.4
18,19.0,1,0.0,1,42,1,4.6
26,0.0,1,0.0,1,91,9,4.5
26,7.6,1,0.0,1,91,4,3.7
19,96.0,1,0.0,3,45,6,4.1
19,35.0,1,0.0,1,33,1,4.2
19,0.0,1,0.0,1,17,9,4.0
18,81.0,1,0.0,1,42,7,4.5
18,95.0,1,0.0,1,42,7,4.6
26,10.0,1,0.0,1,91,7,4.5
26,21.0,1,0.0,1,91,6,4.4
31,4.7,1,0.0,4,100,3,3.3
19,27.0,1,0.0,1,45,6,4.2
19,25.0,1,0.0,1,35,6,4.2
18,3.4,1,0.0,1,32,6,4.0
14,33.0,1,0.0,1,26,1,4.0
18,5.7,1,0.0,1,47,6,4.0
19,3.1,1,0.0,1,38,6,3.5
26,0.0,1,0.0,1,91,9,4.5
19,4.3,1,0.0,1,38,6,3.9
18,4.5,1,0.0,1,47,1,3.9
19,46.0,2,2.99,1,17,7,4.1
19,33.0,2,2.99,1,38,6,4.4
19,58.0,2,2.99,1,14,7,4.2
19,9.3,2,1.99,1,35,7,4.4
19,6.2,1,0.0,1,38,7,4.3
18,6.7,1,0.0,1,47,1,4.1
19,41.0,1,0.0,1,45,6,4.0
18,6.0,1,0.0,4,40,7,4.3
19,9.5,2,3.99,1,35,7,4.4
19,60.0,1,0.0,1,33,3,4.5
18,31.0,2,4.99,4,46,16,4.6
19,36.0,1,0.0,2,33,1,3.7
28,4.3,1,0.0,1,94,7,3.8
19,1.5,1,0.0,1,19,1,3.4
18,68.0,1,0.0,1,42,6,4.3
14,1.2,2,4.99,1,26,10,3.8
19,12.0,2,3.99,1,109,1,4.7
26,22.0,1,0.0,1,91,6,4.4
19,45.0,2,2.99,1,17,28,4.4
19,62.0,1,0.0,1,59,7,4.1
19,80.0,1,0.0,1,81,6,4.4
4,34.0,1,0.0,1,6,4,4.0
19,3.5,1,0.0,1,38,6,3.9
19,67.0,2,2.99,1,59,7,4.3
19,58.0,2,2.99,1,59,7,4.2
18,5.1,1,0.0,1,47,6,3.3
19,5.5,1,0.0,1,13,4,4.0
18,12.0,2,4.99,1,36,4,4.6
18,19.0,1,0.0,1,32,1,4.1
18,19.0,1,0.0,1,32,1,4.1
18,8.8,1,0.0,1,32,8,3.4
18,11.0,1,0.0,1,32,7,3.4
28,12.0,1,0.0,1,94,6,4.1
26,32.0,1,0.0,1,91,11,4.0
26,22.0,1,0.0,1,91,6,3.4
26,38.0,1,0.0,1,91,7,3.2
31,0.0,1,0.0,1,100,9,3.8
31,0.0,1,0.0,1,100,9,3.8
28,60.0,1,0.0,1,94,3,3.9
28,35.0,1,0.0,1,94,6,3.6
26,15.0,1,0.0,1,91,6,3.8
18,43.0,1,0.0,1,32,6,3.9
28,0.0,1,0.0,1,94,11,3.2
26,4.4,1,0.0,1,91,7,1.0
26,2.1,1,0.0,1,91,4,4.6
5,0.0,2,12.99,1,7,9,3.6
19,23.0,1,0.0,1,33,4,4.9
26,0.636,1,0.0,1,91,2,2.6
30,4.2,1,0.0,1,99,8,3.9
23,7.9,1,0.0,1,88,11,3.5
18,1.4,1,0.0,1,32,14,3.2
26,0.916,1,0.0,1,91,10,3.3
18,84.0,1,0.0,1,36,4,3.8
33,6.6,1,0.0,1,103,8,3.9
19,12.0,1,0.0,1,33,19,4.6
28,14.0,1,0.0,1,94,6,1.8
19,5.0,1,0.0,1,13,7,4.3
26,2.9,2,3.28,1,91,6,3.9
19,8.4,1,0.0,1,13,6,4.8
30,3.0,1,0.0,1,99,4,3.7
23,2.6,2,4.99,1,88,7,4.0
26,3.7,1,0.0,1,91,6,4.1
24,100.0,1,0.0,1,39,6,4.6
26,5.8,1,0.0,1,91,10,4.0
12,4.5,1,0.0,1,24,10,4.8
28,3.1,1,0.0,1,94,4,4.0
19,22.0,2,2.99,1,49,2,3.5
5,49.0,1,0.0,1,7,6,3.0
19,1.6,1,0.0,1,13,1,4.6
26,8.9,1,0.0,1,91,6,1.6
19,22.0,1,0.0,1,45,4,3.8
26,23.0,1,0.0,1,91,10,1.7
19,94.0,2,2.99,1,37,8,4.6
19,6.3,1,0.0,1,19,8,5.0
7,1.1,1,0.0,1,10,8,4.6
24,95.0,1,0.0,1,39,11,4.4
24,21.0,1,0.0,1,39,3,4.5
19,9.5,1,0.0,1,19,10,3.8
2,24.0,1,0.0,1,4,7,4.0
24,1.5,1,0.0,1,39,15,4.1
22,7.9,1,0.0,1,87,6,5.0
14,13.0,1,0.0,1,26,6,5.0
26,24.0,1,0.0,1,91,10,1.0
24,0.0,1,0.0,1,39,2,4.4
18,0.0,2,2.99,3,42,6,4.7
18,51.0,1,0.0,1,42,6,4.6
14,49.0,1,0.0,1,26,17,2.4
22,0.994,1,0.0,1,87,7,4.5
24,66.0,1,0.0,1,39,1,4.4
17,32.0,2,4.99,1,29,1,4.3
1,2.9,1,0.0,1,1,7,5.0
24,8.9,1,0.0,1,39,2,4.1
18,47.0,2,3.99,1,42,11,3.8
27,2.1,1,0.0,2,93,4,3.9
32,12.0,1,0.0,1,102,6,3.1
26,7.8,1,0.0,1,91,6,4.7
26,15.0,1,0.0,1,91,7,4.5
17,25.0,1,0.0,1,29,2,3.5
26,14.0,1,0.0,1,91,7,4.5
26,10.0,1,0.0,1,91,1,4.6
26,8.9,1,0.0,1,91,7,4.5
27,4.8,1,0.0,1,93,7,4.5
26,3.2,1,0.0,1,91,7,4.4
7,4.7,1,0.0,1,10,7,4.3
31,0.0,1,0.0,1,100,1,4.4
26,2.0,1,0.0,1,91,7,4.2
7,14.0,1,0.0,1,10,2,4.6
26,4.7,1,0.0,1,91,7,4.5
19,22.0,1,0.0,2,19,17,3.8
26,14.0,1,0.0,1,91,1,4.3
23,4.3,1,0.0,1,88,17,4.6
26,0.0,1,0.0,1,91,9,4.3
26,5.2,1,0.0,1,91,8,3.6
27,0.309,1,0.0,1,93,7,4.2
30,8.7,2,3.99,1,99,7,4.7
27,0.485,1,0.0,1,93,7,4.3
23,2.5,1,0.0,1,88,7,4.7
19,9.2,1,0.0,1,13,6,4.8
24,39.0,1,0.0,1,39,6,3.1
18,96.0,1,0.0,2,36,7,4.5
19,0.0,1,0.0,1,13,9,4.4
4,6.9,1,0.0,1,6,31,4.5
4,9.8,1,0.0,1,6,8,4.5
28,6.2,1,0.0,1,94,6,4.7
19,0.914,1,0.0,1,13,10,4.1
19,8.2,1,0.0,1,19,6,4.4
19,0.0,1,0.0,1,12,9,4.3
28,13.0,1,0.0,1,94,1,4.6
4,48.0,2,4.6,1,6,4,3.4
26,0.0,1,0.0,1,91,9,4.7
31,31.0,1,0.0,1,100,6,3.6
31,1.3,1,0.0,1,100,2,3.7
17,29.0,1,0.0,1,29,17,2.1
23,17.0,1,0.0,1,88,3,2.0
2,19.0,1,0.0,1,4,7,3.5
19,2.6,1,0.0,1,19,7,4.3
26,71.0,1,0.0,1,91,7,2.4
19,2.6,1,0.0,1,19,7,4.5
26,14.0,1,0.0,1,91,1,2.8
4,5.1,1,0.0,1,6,6,4.5
15,13.0,1,0.0,1,27,6,2.8
4,2.6,1,0.0,1,6,1,3.9
26,65.0,1,0.0,1,91,1,3.2
23,8.7,1,0.0,1,88,4,3.1
24,0.903,1,0.0,1,39,7,2.4
33,25.0,1,0.0,1,103,1,4.6
31,4.0,1,0.0,1,100,5,2.9
23,1.7,1,0.0,1,88,2,4.0
26,2.4,2,4.99,1,91,4,3.7
23,8.5,1,0.0,1,88,7,2.3
23,26.0,1,0.0,1,88,7,2.9
25,2.0,1,0.0,1,89,7,4.6
19,2.5,1,0.0,1,19,7,4.3
19,18.0,1,0.0,1,13,3,5.0
23,2.9,1,0.0,1,88,10,4.2
19,1.3,1,0.0,1,19,6,4.6
19,1.7,1,0.0,1,13,6,4.5
21,2.7,1,0.0,1,86,1,4.2
4,0.608,1,0.0,1,6,2,4.8
31,22.0,1,0.0,1,100,6,3.5
19,4.2,1,0.0,1,19,7,4.6
31,41.0,1,0.0,1,100,1,3.5
31,65.0,1,0.0,1,100,3,3.6
17,15.0,1,0.0,1,29,1,5.0
23,9.3,1,0.0,1,88,10,3.0
23,8.9,1,0.0,1,88,10,2.9
31,24.0,1,0.0,1,100,8,3.7
25,4.0,1,0.0,1,89,7,4.6
18,31.0,1,0.0,2,32,5,4.2
26,9.5,1,0.0,1,91,10,3.2
23,8.2,1,0.0,1,88,6,2.5
32,17.0,1,0.0,3,102,2,4.4
19,1.8,1,0.0,1,13,3,4.3
5,0.0,1,0.0,1,7,9,2.7
